Order ID,Year,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,City Office,Customer Segment,Ship Mode,,,,,
B-27078,2024,954,95,3,Electronics,Printers,UPI,Hyderabad,Home Office,Regular Air,,,,,
B-27079,2024,915,-99,3,Furniture,Tables,Debit Card,Chennai,Home Office,Delivery Truck,,,,,
B-27080,2024,955,305,3,Electronics,Printers,Debit Card,Orissa,Home Office,Express Air,,,,,
B-27081,2024,976,293,4,Electronics,Accessories,COD,Delhi,Home Office,Delivery Truck,,,,,
B-27082,2024,1069,0,6,Clothing,Saree,EMI,Agra,Consumer,Regular Air,,,,,
B-27083,2024,19,-15,3,Clothing,Hankerchief,Credit Card,Srinagar,Home Office,Regular Air,,,,,
B-27084,2024,16,6,3,Clothing,Hankerchief,COD,Goa,Home Office,Regular Air,,,,,
B-27085,2024,1030,206,8,Electronics,Printers,UPI,Orissa,Home Office,Express Air,,,,,
B-27086,2024,620,82,6,Electronics,Accessories,COD,Delhi,Consumer,Regular Air,,,,,
B-27087,2024,16,8,2,Clothing,Hankerchief,COD,Agra,Consumer,Regular Air,,,,,
B-27088,2024,19,8,2,Clothing,Hankerchief,Credit Card,Srinagar,Consumer,Regular Air,,,,,
B-27089,2024,249,-130,4,Electronics,Phones,UPI,Goa,Corporate,Delivery Truck,,,,,
B-27090,2024,16,6,1,Clothing,Stole,COD,Orissa,Corporate,Delivery Truck,,,,,
B-27091,2024,1361,197,9,Furniture,Bookcases,COD,Delhi,Small Business,Regular Air,,,,,
B-27092,2024,15,1,1,Clothing,Shirt,COD,Delhi,Small Business,Regular Air,,,,,
B-27093,2024,1076,-38,4,Electronics,Printers,COD,Agra,Corporate,Delivery Truck,,,,,
B-27094,2024,18,2,3,Clothing,Hankerchief,Credit Card,Hyderabad,Small Business,Regular Air,,,,,
B-27095,2024,1101,352,3,Furniture,Bookcases,UPI,Chennai,Home Office,Regular Air,,,,,
B-27096,2024,15,2,1,Clothing,Leggings,COD,Mumbai,Home Office,Express Air,,,,,
B-27097,2024,1104,209,4,Clothing,Trousers,UPI,Orissa,Home Office,Regular Air,,,,,
B-27098,2024,14,2,1,Clothing,Hankerchief,COD,Delhi,Home Office,Express Air,,,,,
B-27099,2024,14,5,1,Clothing,Hankerchief,COD,Agra,Home Office,Regular Air,,,,,
B-27100,2024,14,-3,2,Clothing,Leggings,COD,Hyderabad,Home Office,Regular Air,,,,,
B-27101,2024,14,-1,4,Clothing,Kurti,COD,Chennai,Home Office,Regular Air,,,,,
B-27102,2024,13,-8,1,Clothing,T-shirt,COD,Mumbai,Home Office,Regular Air,,,,,
B-27103,2024,13,-1,3,Clothing,Hankerchief,COD,Goa,Home Office,Regular Air,,,,,
B-27104,2024,1275,1148,7,Furniture,Bookcases,EMI,Delhi,Home Office,Regular Air,,,,,
B-27105,2024,17,1,2,Clothing,Skirt,Credit Card,Agra,Home Office,Delivery Truck,,,,,
B-27106,2024,13,0,2,Clothing,Hankerchief,COD,Hyderabad,Corporate,Regular Air,,,,,
B-27107,2024,1270,546,11,Electronics,Electronic Games,EMI,Chennai,Corporate,Regular Air,,,,,
B-27108,2024,13,-2,1,Clothing,Stole,COD,Orissa,Small Business,Regular Air,,,,,
B-27109,2024,13,3,1,Clothing,Leggings,COD,Delhi,Small Business,Regular Air,,,,,
B-27110,2024,17,5,1,Clothing,Hankerchief,UPI,Agra,Small Business,Regular Air,,,,,
B-27111,2024,13,-13,2,Clothing,Skirt,COD,Srinagar,Home Office,Regular Air,,,,,
B-27112,2024,13,-9,2,Clothing,Skirt,COD,Goa,Home Office,Regular Air,,,,,
B-27113,2024,1263,-56,5,Clothing,Trousers,EMI,Orissa,Small Business,Regular Air,,,,,
B-27114,2024,1629,-153,3,Electronics,Phones,COD,Delhi,Small Business,Regular Air,,,,,
B-27115,2024,17,7,3,Clothing,Hankerchief,UPI,Agra,Home Office,Express Air,,,,,
B-27116,2024,17,2,2,Clothing,Skirt,UPI,Srinagar,Small Business,Regular Air,,,,,
B-27117,2024,1250,-12,2,Electronics,Printers,EMI,Goa,Small Business,Regular Air,,,,,
B-27118,2024,17,-11,3,Clothing,Skirt,UPI,Orissa,Small Business,Express Air,,,,,
B-27119,2024,977,-244,7,Electronics,Phones,COD,Delhi,Small Business,Regular Air,,,,,
B-27120,2024,1246,62,3,Furniture,Bookcases,EMI,Delhi,Small Business,Delivery Truck,,,,,
B-27121,2024,12,1,2,Clothing,Hankerchief,COD,Agra,Small Business,Regular Air,,,,,
B-27122,2024,11,-4,2,Clothing,Skirt,COD,Hyderabad,Small Business,Express Air,,,,,
B-27123,2024,1327,318,8,Furniture,Chairs,EMI,Chennai,Small Business,Regular Air,,,,,
B-27124,2024,1319,567,5,Electronics,Printers,COD,Mumbai,Small Business,Delivery Truck,,,,,
B-27125,2024,1402,109,11,Clothing,Saree,EMI,Orissa,Small Business,Regular Air,,,,,
B-27126,2024,1514,742,4,Electronics,Printers,EMI,Delhi,Small Business,Regular Air,,,,,
B-27127,2024,1351,111,6,Electronics,Electronic Games,COD,Agra,Home Office,Regular Air,,,,,
B-27128,2024,1355,-60,5,Clothing,Trousers,COD,Hyderabad,Home Office,Regular Air,,,,,
B-27129,2024,10,2,2,Clothing,Hankerchief,COD,Chennai,Home Office,Regular Air,,,,,
B-27130,2024,10,-2,2,Clothing,Leggings,COD,Mumbai,Home Office,Regular Air,,,,,
B-27131,2024,1582,-443,6,Clothing,Trousers,EMI,Goa,Consumer,Delivery Truck,,,,,
B-27132,2024,1218,352,9,Furniture,Bookcases,EMI,Delhi,Consumer,Regular Air,,,,,
B-27133,2024,321,315,5,Clothing,Saree,UPI,Agra,Consumer,Regular Air,,,,,
B-27134,2024,736,346,5,Electronics,Printers,COD,Hyderabad,Home Office,Regular Air,,,,,
B-27135,2024,1218,-420,8,Furniture,Bookcases,COD,Chennai,Consumer,Regular Air,,,,,
B-27136,2024,1027,441,8,Clothing,Saree,COD,Orissa,Consumer,Delivery Truck,,,,,
B-27137,2024,10,5,1,Clothing,Stole,COD,Delhi,Consumer,Regular Air,,,,,
B-27138,2024,2366,552,5,Clothing,Trousers,UPI,Agra,Consumer,Regular Air,,,,,
B-27139,2024,9,-6,2,Clothing,Hankerchief,COD,Srinagar,Consumer,Delivery Truck,,,,,
B-27140,2024,16,-12,2,Clothing,Stole,UPI,Goa,Consumer,Regular Air,,,,,
B-27141,2024,9,3,1,Clothing,Skirt,COD,Orissa,Home Office,Regular Air,,,,,
B-27142,2024,1560,421,3,Clothing,Trousers,COD,Delhi,Home Office,Regular Air,,,,,
B-27143,2024,1137,568,2,Clothing,Trousers,EMI,Agra,Home Office,Delivery Truck,,,,,
B-27144,2024,9,-9,2,Clothing,Kurti,COD,Srinagar,Home Office,Delivery Truck,,,,,
B-27145,2024,15,-7,1,Clothing,Hankerchief,UPI,Goa,Home Office,Regular Air,,,,,
B-27146,2024,14,5,1,Clothing,Hankerchief,UPI,Orissa,Home Office,Delivery Truck,,,,,
B-27147,2024,14,7,2,Clothing,Hankerchief,UPI,Delhi,Home Office,Regular Air,,,,,
B-27148,2024,8,-2,2,Clothing,Hankerchief,COD,Delhi,Home Office,Regular Air,,,,,
B-27149,2024,1389,680,7,Clothing,Saree,COD,Agra,Home Office,Express Air,,,,,
B-27150,2024,8,-1,2,Clothing,Leggings,COD,Hyderabad,Home Office,Regular Air,,,,,
B-27151,2024,8,-2,1,Clothing,Stole,COD,Chennai,Corporate,Regular Air,,,,,
B-27152,2024,13,4,1,Clothing,Leggings,UPI,Mumbai,Corporate,Regular Air,,,,,
B-27153,2024,8,-6,1,Clothing,Stole,COD,Orissa,Corporate,Regular Air,,,,,
B-27154,2024,12,2,2,Clothing,Skirt,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27155,2023,1716,309,7,Electronics,Accessories,COD,Agra,Corporate,Delivery Truck,,,,,
B-27156,2023,1117,447,10,Furniture,Bookcases,EMI,Hyderabad,Corporate,Regular Air,,,,,
B-27157,2023,9,-6,2,Clothing,Skirt,Credit Card,Chennai,Corporate,Express Air,,,,,
B-27158,2023,332,503,3,Electronics,Printers,COD,Mumbai,Corporate,Regular Air,,,,,
B-27159,2023,7,-4,3,Clothing,Hankerchief,COD,Goa,Corporate,Regular Air,,,,,
B-27160,2023,8,-2,3,Clothing,Hankerchief,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27161,2023,2061,701,5,Furniture,Bookcases,UPI,Agra,Corporate,Regular Air,,,,,
B-27162,2023,1103,276,3,Furniture,Chairs,EMI,Hyderabad,Corporate,Regular Air,,,,,
B-27163,2023,2103,322,8,Electronics,Electronic Games,UPI,Chennai,Corporate,Express Air,,,,,
B-27164,2023,2115,23,5,Furniture,Chairs,COD,Orissa,Corporate,Regular Air,,,,,
B-27165,2023,850,-289,5,Electronics,Electronic Games,COD,Delhi,Corporate,Regular Air,,,,,
B-27166,2023,1063,64,7,Electronics,Phones,EMI,Agra,Corporate,Express Air,,,,,
B-27167,2023,1063,-175,4,Electronics,Electronic Games,EMI,Srinagar,Corporate,Regular Air,,,,,
B-27168,2023,2292,127,7,Furniture,Bookcases,COD,Goa,Corporate,Regular Air,,,,,
B-27169,2023,7,-1,2,Clothing,Hankerchief,Credit Card,Orissa,Corporate,Express Air,,,,,
B-27170,2023,2452,191,7,Furniture,Bookcases,UPI,Delhi,Consumer,Regular Air,,,,,
B-27171,2023,2457,665,11,Electronics,Electronic Games,EMI,Agra,Corporate,Express Air,,,,,
B-27172,2023,4,-3,1,Clothing,Skirt,Credit Card,Srinagar,Small Business,Regular Air,,,,,
B-27173,2023,2830,-1981,13,Furniture,Bookcases,EMI,Goa,Small Business,Regular Air,,,,,
B-27174,2021,7,1,1,Clothing,Hankerchief,COD,Orissa,Small Business,Delivery Truck,,,,,
B-27175,2021,7,0,2,Clothing,Skirt,COD,Delhi,Small Business,Regular Air,,,,,
B-27176,2023,7,-3,2,Clothing,Hankerchief,COD,Delhi,Consumer,Express Air,,,,,
B-27177,2024,3151,-35,7,Clothing,Trousers,EMI,Agra,Consumer,Express Air,,,,,
B-27178,2023,4141,1698,13,Electronics,Printers,COD,Hyderabad,Corporate,Express Air,,,,,
B-27179,2024,7,-2,1,Clothing,Hankerchief,COD,Chennai,Corporate,Express Air,,,,,
B-27180,2021,4363,305,5,Furniture,Tables,EMI,Mumbai,Corporate,Express Air,,,,,
B-27181,2021,1096,658,7,Electronics,Electronic Games,COD,Delhi,Home Office,Delivery Truck,,,,,
B-27182,2021,5729,64,14,Furniture,Chairs,EMI,Agra,Home Office,Regular Air,,,,,
B-27183,2021,2927,146,8,Furniture,Bookcases,EMI,Hyderabad,Small Business,Regular Air,,,,,
B-27184,2021,2847,712,8,Electronics,Printers,Credit Card,Chennai,Small Business,Regular Air,,,,,
B-27185,2021,2617,1151,4,Electronics,Phones,Credit Card,Mumbai,Small Business,Regular Air,,,,,
B-27186,2021,2244,247,4,Clothing,Trousers,Credit Card,Orissa,Small Business,Regular Air,,,,,
B-27187,2021,275,-275,4,Clothing,Saree,COD,Delhi,Small Business,Regular Air,,,,,
B-27188,2021,387,-213,5,Clothing,Saree,UPI,Agra,Small Business,Regular Air,,,,,
B-27189,2021,50,-44,2,Clothing,Hankerchief,UPI,Hyderabad,Small Business,Regular Air,,,,,
B-27190,2021,135,-54,5,Clothing,Kurti,COD,Chennai,Small Business,Regular Air,,,,,
B-27191,2021,231,-190,9,Clothing,Hankerchief,COD,Mumbai,Small Business,Regular Air,,,,,
B-27192,2021,2125,-234,6,Electronics,Printers,EMI,Orissa,Small Business,Regular Air,,,,,
B-27193,2022,3873,-891,6,Electronics,Phones,Credit Card,Delhi,Small Business,Regular Air,,,,,
B-27194,2021,729,-492,5,Furniture,Bookcases,UPI,Agra,Small Business,Regular Air,,,,,
B-27195,2021,2188,1050,5,Furniture,Bookcases,Credit Card,Hyderabad,Small Business,Regular Air,,,,,
B-27196,2022,6,-3,1,Clothing,Hankerchief,UPI,Chennai,Corporate,Regular Air,,,,,
B-27197,2021,1854,433,5,Furniture,Bookcases,Credit Card,Mumbai,Corporate,Regular Air,,,,,
B-27198,2022,6,1,1,Clothing,Kurti,UPI,Orissa,Corporate,Regular Air,,,,,
B-27199,2021,2093,721,5,Furniture,Chairs,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27200,2021,7,-1,2,Clothing,Skirt,UPI,Agra,Corporate,Regular Air,,,,,
B-27201,2022,1622,-624,5,Furniture,Tables,Credit Card,Hyderabad,Corporate,Express Air,,,,,
B-27202,2021,1622,95,5,Electronics,Printers,Credit Card,Chennai,Corporate,Regular Air,,,,,
B-27203,2022,373,254,6,Electronics,Printers,UPI,Mumbai,Corporate,Regular Air,,,,,
B-27204,2021,82,-33,4,Clothing,Kurti,COD,Goa,Corporate,Regular Air,,,,,
B-27205,2021,8,2,2,Clothing,Skirt,UPI,Delhi,Consumer,Regular Air,,,,,
B-27206,2021,1954,782,3,Electronics,Phones,Credit Card,Agra,Corporate,Regular Air,,,,,
B-27207,2021,1543,370,8,Electronics,Printers,Credit Card,Hyderabad,Corporate,Delivery Truck,,,,,
B-27208,2022,1506,-266,6,Electronics,Printers,Credit Card,Chennai,Corporate,Regular Air,,,,,
B-27209,2021,1829,-56,6,Furniture,Tables,Credit Card,Mumbai,Consumer,Regular Air,,,,,
B-27210,2022,9,-1,3,Clothing,Skirt,UPI,Orissa,Consumer,Regular Air,,,,,
B-27211,2021,1461,202,5,Furniture,Tables,EMI,Delhi,Corporate,Regular Air,,,,,
B-27212,2021,391,113,8,Clothing,Stole,COD,Agra,Corporate,Regular Air,,,,,
B-27213,2022,1824,1303,8,Electronics,Phones,Credit Card,Goa,Small Business,Regular Air,,,,,
B-27214,2021,16,-15,4,Clothing,Hankerchief,UPI,Goa,Small Business,Express Air,,,,,
B-27215,2022,1745,122,2,Furniture,Tables,Credit Card,Goa,Corporate,Regular Air,,,,,
B-27216,2021,663,-212,5,Electronics,Printers,UPI,Hyderabad,Corporate,Delivery Truck,,,,,
B-27217,2021,10,-1,1,Clothing,Leggings,UPI,Chennai,Corporate,Delivery Truck,,,,,
B-27218,2022,1630,802,5,Furniture,Tables,EMI,Mumbai,Corporate,Regular Air,,,,,
B-27219,2021,12,0,2,Clothing,Hankerchief,UPI,Orissa,Corporate,Delivery Truck,,,,,
B-27220,2021,12,-7,2,Clothing,Leggings,UPI,Delhi,Corporate,Delivery Truck,,,,,
B-27221,2021,1709,564,3,Clothing,Trousers,Credit Card,Agra,Corporate,Delivery Truck,,,,,
B-27222,2022,12,3,1,Clothing,Stole,UPI,Goa,Consumer,Regular Air,,,,,
B-27223,2021,1625,-77,3,Electronics,Phones,EMI,Goa,Corporate,Regular Air,,,,,
B-27224,2022,13,5,2,Clothing,Hankerchief,UPI,Goa,Corporate,Regular Air,,,,,
B-27225,2022,1361,980,3,Furniture,Tables,COD,Delhi,Corporate,Regular Air,,,,,
B-27226,2022,1622,-448,3,Electronics,Phones,EMI,Agra,Corporate,Delivery Truck,,,,,
B-27227,2022,1547,340,6,Electronics,Accessories,EMI,Goa,Home Office,Regular Air,,,,,
B-27228,2022,1657,460,4,Furniture,Chairs,Credit Card,Srinagar,Home Office,Regular Air,,,,,
B-27229,2022,1603,0,9,Clothing,Saree,Credit Card,Goa,Corporate,Regular Air,,,,,
B-27230,2023,1549,-439,4,Electronics,Phones,Credit Card,Hyderabad,Home Office,Regular Air,,,,,
B-27231,2022,1183,106,4,Electronics,Printers,EMI,Chennai,Home Office,Regular Air,,,,,
B-27232,2022,74,-123,8,Clothing,Skirt,UPI,Mumbai,Corporate,Express Air,,,,,
B-27233,2023,1499,239,13,Clothing,Saree,Credit Card,Orissa,Home Office,Delivery Truck,,,,,
B-27234,2022,1120,199,6,Clothing,Saree,EMI,Delhi,Home Office,Regular Air,,,,,
B-27235,2022,15,-2,1,Clothing,T-shirt,Debit Card,Agra,Home Office,Delivery Truck,,,,,
B-27236,2023,1487,624,3,Clothing,Trousers,Credit Card,Goa,Home Office,Regular Air,,,,,
B-27237,2022,1118,206,2,Furniture,Tables,Credit Card,Goa,Consumer,Regular Air,,,,,
B-27238,2022,11,-5,2,Clothing,Hankerchief,COD,Goa,Consumer,Delivery Truck,,,,,
B-27239,2023,15,4,1,Clothing,Hankerchief,Debit Card,Delhi,Consumer,Regular Air,,,,,
B-27240,2022,1364,1864,5,Furniture,Tables,Credit Card,Agra,Consumer,Regular Air,,,,,
B-27241,2022,1337,147,7,Electronics,Printers,Credit Card,Srinagar,Consumer,Delivery Truck,,,,,
B-27242,2023,15,2,1,Clothing,Leggings,Debit Card,Srinagar,Consumer,Regular Air,,,,,
B-27243,2022,322,-193,5,Electronics,Printers,UPI,Goa,Home Office,Regular Air,,,,,
B-27244,2022,1316,527,7,Electronics,Electronic Games,Credit Card,Hyderabad,Home Office,Regular Air,,,,,
B-27245,2023,1314,342,3,Furniture,Bookcases,Credit Card,Chennai,Home Office,Express Air,,,,,
B-27246,2022,17,7,3,Clothing,Hankerchief,Debit Card,Mumbai,Home Office,Regular Air,,,,,
B-27247,2022,17,2,2,Clothing,Skirt,Debit Card,Orissa,Home Office,Regular Air,,,,,
B-27248,2023,17,-12,5,Clothing,Skirt,Debit Card,Delhi,Home Office,Regular Air,,,,,
B-27249,2023,1308,536,3,Furniture,Bookcases,Credit Card,Agra,Home Office,Express Air,,,,,
B-27250,2022,1076,-38,4,Electronics,Printers,Credit Card,Goa,Home Office,Regular Air,,,,,
B-27251,2022,1301,573,5,Electronics,Accessories,Credit Card,Goa,Corporate,Regular Air,,,,,
B-27252,2023,1300,-16,8,Electronics,Printers,Credit Card,Goa,Corporate,Express Air,,,,,
B-27253,2022,11,-2,4,Clothing,Hankerchief,COD,Delhi,Home Office,Regular Air,,,,,
B-27254,2022,1298,65,9,Electronics,Printers,EMI,Agra,Small Business,Regular Air,,,,,
B-27255,2023,304,97,6,Clothing,Stole,UPI,Srinagar,Small Business,Regular Air,,,,,
B-27256,2022,1055,264,4,Electronics,Printers,EMI,Delhi,Small Business,Regular Air,,,,,
B-27257,2022,17,-13,4,Clothing,Skirt,Debit Card,Agra,Small Business,Regular Air,,,,,
B-27258,2023,147,73,3,Clothing,Stole,COD,Hyderabad,Small Business,Regular Air,,,,,
B-27259,2022,965,-68,3,Electronics,Printers,COD,Chennai,Small Business,Regular Air,,,,,
B-27260,2022,12,-2,3,Clothing,Hankerchief,COD,Mumbai,Small Business,Regular Air,,,,,
B-27261,2023,14,-2,3,Clothing,Hankerchief,UPI,Orissa,Home Office,Express Air,,,,,
B-27262,2022,934,-916,7,Electronics,Electronic Games,COD,Delhi,Small Business,Regular Air,,,,,
B-27263,2023,929,-93,9,Clothing,Saree,COD,Agra,Corporate,Delivery Truck,,,,,
B-27264,2022,18,3,2,Clothing,Hankerchief,Debit Card,Hyderabad,Home Office,Regular Air,,,,,
B-27265,2022,916,192,11,Electronics,Phones,COD,Chennai,Home Office,Regular Air,,,,,
B-27266,2023,76,-72,9,Clothing,Hankerchief,COD,Mumbai,Consumer,Regular Air,,,,,
B-27267,2022,869,67,4,Furniture,Tables,COD,Orissa,Home Office,Regular Air,,,,,
B-27268,2022,112,24,3,Clothing,Kurti,COD,Delhi,Consumer,Regular Air,,,,,
B-27269,2023,39,16,6,Clothing,Skirt,UPI,Agra,Small Business,Regular Air,,,,,
B-27270,2022,857,-274,2,Furniture,Tables,COD,Hyderabad,Corporate,Regular Air,,,,,
B-27271,2022,828,230,2,Furniture,Chairs,COD,Chennai,Corporate,Regular Air,,,,,
B-27272,2023,1279,-640,8,Electronics,Printers,EMI,Mumbai,Home Office,Delivery Truck,,,,,
B-27273,2022,1250,486,7,Clothing,Saree,EMI,Orissa,Home Office,Regular Air,,,,,
B-27274,2022,823,-18,7,Furniture,Chairs,COD,Delhi,Consumer,Delivery Truck,,,,,
B-27275,2023,1157,-13,9,Furniture,Bookcases,Credit Card,Agra,Corporate,Regular Air,,,,,
B-27276,2022,126,-63,3,Electronics,Accessories,UPI,Hyderabad,Corporate,Regular Air,,,,,
B-27277,2023,1145,-706,3,Electronics,Phones,Credit Card,Chennai,Corporate,Regular Air,,,,,
B-27278,2022,774,170,3,Electronics,Accessories,COD,Mumbai,Corporate,Regular Air,,,,,
B-27279,2023,7,-4,3,Clothing,Hankerchief,COD,Goa,Corporate,Regular Air,,,,,
B-27280,2023,8,-2,3,Clothing,Hankerchief,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27281,2023,2061,701,5,Furniture,Bookcases,UPI,Agra,Corporate,Regular Air,,,,,
B-27282,2023,1103,276,3,Furniture,Chairs,EMI,Hyderabad,Corporate,Regular Air,,,,,
B-27283,2023,2103,322,8,Electronics,Electronic Games,UPI,Chennai,Corporate,Express Air,,,,,
B-27284,2023,2115,23,5,Furniture,Chairs,COD,Orissa,Corporate,Regular Air,,,,,
B-27285,2023,850,-289,5,Electronics,Electronic Games,COD,Delhi,Corporate,Regular Air,,,,,
B-27286,2023,1063,64,7,Electronics,Phones,EMI,Agra,Corporate,Express Air,,,,,
B-27287,2023,1063,-175,4,Electronics,Electronic Games,EMI,Srinagar,Corporate,Regular Air,,,,,
B-27288,2023,2292,127,7,Furniture,Bookcases,COD,Goa,Corporate,Regular Air,,,,,
B-27289,2023,7,-1,2,Clothing,Hankerchief,Credit Card,Orissa,Corporate,Express Air,,,,,
B-27290,2023,2452,191,7,Furniture,Bookcases,UPI,Delhi,Consumer,Regular Air,,,,,
B-27291,2023,2457,665,11,Electronics,Electronic Games,EMI,Agra,Corporate,Express Air,,,,,
B-27292,2023,4,-3,1,Clothing,Skirt,Credit Card,Srinagar,Small Business,Regular Air,,,,,
B-27293,2023,2830,-1981,13,Furniture,Bookcases,EMI,Goa,Small Business,Regular Air,,,,,
B-27294,2021,7,1,1,Clothing,Hankerchief,COD,Orissa,Small Business,Delivery Truck,,,,,
B-27295,2021,7,0,2,Clothing,Skirt,COD,Delhi,Small Business,Regular Air,,,,,
B-27296,2023,7,-3,2,Clothing,Hankerchief,COD,Delhi,Consumer,Express Air,,,,,
B-27297,2024,3151,-35,7,Clothing,Trousers,EMI,Agra,Consumer,Express Air,,,,,
B-27298,2023,4141,1698,13,Electronics,Printers,COD,Hyderabad,Corporate,Express Air,,,,,
B-27299,2024,7,-2,1,Clothing,Hankerchief,COD,Chennai,Corporate,Express Air,,,,,
B-27300,2021,4363,305,5,Furniture,Tables,EMI,Mumbai,Corporate,Express Air,,,,,
B-27301,2021,1096,658,7,Electronics,Electronic Games,COD,Delhi,Home Office,Delivery Truck,,,,,
B-27302,2021,5729,64,14,Furniture,Chairs,EMI,Agra,Home Office,Regular Air,,,,,
B-27303,2021,2927,146,8,Furniture,Bookcases,EMI,Hyderabad,Small Business,Regular Air,,,,,
B-27304,2023,7,-4,3,Clothing,Hankerchief,COD,Goa,Corporate,Regular Air,,,,,
B-27305,2023,8,-2,3,Clothing,Hankerchief,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27306,2023,2061,701,5,Furniture,Bookcases,UPI,Agra,Corporate,Regular Air,,,,,
B-27307,2023,1103,276,3,Furniture,Chairs,EMI,Hyderabad,Corporate,Regular Air,,,,,
B-27308,2023,2103,322,8,Electronics,Electronic Games,UPI,Chennai,Corporate,Express Air,,,,,
B-27309,2023,2115,23,5,Furniture,Chairs,COD,Orissa,Corporate,Regular Air,,,,,
B-27310,2023,850,-289,5,Electronics,Electronic Games,COD,Delhi,Corporate,Regular Air,,,,,
B-27311,2023,1063,64,7,Electronics,Phones,EMI,Agra,Corporate,Express Air,,,,,
B-27312,2023,1063,-175,4,Electronics,Electronic Games,EMI,Srinagar,Corporate,Regular Air,,,,,
B-27313,2023,2292,127,7,Furniture,Bookcases,COD,Goa,Corporate,Regular Air,,,,,
B-27314,2023,7,-1,2,Clothing,Hankerchief,Credit Card,Orissa,Corporate,Express Air,,,,,
B-27315,2023,2452,191,7,Furniture,Bookcases,UPI,Delhi,Consumer,Regular Air,,,,,
B-27316,2023,2457,665,11,Electronics,Electronic Games,EMI,Agra,Corporate,Express Air,,,,,
B-27317,2023,4,-3,1,Clothing,Skirt,Credit Card,Srinagar,Small Business,Regular Air,,,,,
B-27318,2023,2830,-1981,13,Furniture,Bookcases,EMI,Goa,Small Business,Regular Air,,,,,
B-27319,2021,7,1,1,Clothing,Hankerchief,COD,Orissa,Small Business,Delivery Truck,,,,,
B-27320,2021,7,0,2,Clothing,Skirt,COD,Delhi,Small Business,Regular Air,,,,,
B-27321,2023,7,-3,2,Clothing,Hankerchief,COD,Delhi,Consumer,Express Air,,,,,
B-27322,2024,3151,-35,7,Clothing,Trousers,EMI,Agra,Consumer,Express Air,,,,,
B-27323,2023,4141,1698,13,Electronics,Printers,COD,Hyderabad,Corporate,Express Air,,,,,
B-27324,2024,7,-2,1,Clothing,Hankerchief,COD,Chennai,Corporate,Express Air,,,,,
B-27325,2021,4363,305,5,Furniture,Tables,EMI,Mumbai,Corporate,Express Air,,,,,
B-27326,2021,1096,658,7,Electronics,Electronic Games,COD,Delhi,Home Office,Delivery Truck,,,,,
B-27327,2021,5729,64,14,Furniture,Chairs,EMI,Agra,Home Office,Regular Air,,,,,
B-27328,2021,2927,146,8,Furniture,Bookcases,EMI,Hyderabad,Small Business,Regular Air,,,,,
B-27329,2023,7,-4,3,Clothing,Hankerchief,COD,Goa,Corporate,Regular Air,,,,,
B-27330,2023,8,-2,3,Clothing,Hankerchief,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27331,2023,2061,701,5,Furniture,Bookcases,UPI,Agra,Corporate,Regular Air,,,,,
B-27332,2023,1103,276,3,Furniture,Chairs,EMI,Hyderabad,Corporate,Regular Air,,,,,
B-27333,2023,2103,322,8,Electronics,Electronic Games,UPI,Chennai,Corporate,Express Air,,,,,
B-27334,2023,2115,23,5,Furniture,Chairs,COD,Orissa,Corporate,Regular Air,,,,,
B-27335,2023,850,-289,5,Electronics,Electronic Games,COD,Delhi,Corporate,Regular Air,,,,,
B-27336,2023,1063,64,7,Electronics,Phones,EMI,Agra,Corporate,Express Air,,,,,
B-27337,2023,1063,-175,4,Electronics,Electronic Games,EMI,Srinagar,Corporate,Regular Air,,,,,
B-27338,2023,2292,127,7,Furniture,Bookcases,COD,Goa,Corporate,Regular Air,,,,,
B-27339,2023,7,-1,2,Clothing,Hankerchief,Credit Card,Orissa,Corporate,Express Air,,,,,
B-27340,2023,2452,191,7,Furniture,Bookcases,UPI,Delhi,Consumer,Regular Air,,,,,
B-27341,2023,2457,665,11,Electronics,Electronic Games,EMI,Agra,Corporate,Express Air,,,,,
B-27342,2023,4,-3,1,Clothing,Skirt,Credit Card,Srinagar,Small Business,Regular Air,,,,,
B-27343,2023,2830,-1981,13,Furniture,Bookcases,EMI,Goa,Small Business,Regular Air,,,,,
B-27344,2021,7,1,1,Clothing,Hankerchief,COD,Orissa,Small Business,Delivery Truck,,,,,
B-27345,2021,7,0,2,Clothing,Skirt,COD,Delhi,Small Business,Regular Air,,,,,
B-27346,2023,7,-3,2,Clothing,Hankerchief,COD,Delhi,Consumer,Express Air,,,,,
B-27347,2024,3151,-35,7,Clothing,Trousers,EMI,Agra,Consumer,Express Air,,,,,
B-27348,2023,4141,1698,13,Electronics,Printers,COD,Hyderabad,Corporate,Express Air,,,,,
B-27349,2024,7,-2,1,Clothing,Hankerchief,COD,Chennai,Corporate,Express Air,,,,,
B-27350,2022,4363,305,5,Furniture,Tables,EMI,Mumbai,Corporate,Express Air,,,,,
B-27351,2024,1096,658,7,Electronics,Electronic Games,COD,Delhi,Home Office,Delivery Truck,,,,,
B-27352,2024,5729,64,14,Furniture,Chairs,EMI,Agra,Home Office,Regular Air,,,,,
